EVENT_ID,BEGIN_DATE,END_DATE,BEGIN_TIME,END_TIME,BEGIN_LAT,BEGIN_LON,END_LAT,END_LON
1258946,2025-04-04,2025-04-04,246,446,37.91,-85.37,37.9109,-85.3734
1258947,2025-04-04,2025-04-04,252,452,37.6,-85.58,37.5996,-85.5868
1258948,2025-04-04,2025-04-04,341,541,38.33,-85.24,38.3251,-85.2468
1258949,2025-04-04,2025-04-04,343,543,38.3577,-85.1791,38.3406,-85.1855
1258950,2025-04-04,2025-04-04,345,545,37.3157,-84.9115,37.3086,-84.8498
1258952,2025-04-04,2025-04-04,414,614,37.46,-86.23,37.4591,-86.2326
1258951,2025-04-04,2025-04-04,415,615,37.36,-84.81,37.3578,-84.8193
1274745,2025-04-04,2025-04-04,445,745,38.059,-83.9337,38.0591,-83.9346
1258953,2025-04-04,2025-04-04,456,656,37.389,-86.2245,37.3966,-86.224
1274875,2025-04-04,2025-04-04,500,800,37.8271,-82.5649,37.827,-82.5642
1274773,2025-04-04,2025-04-04,500,800,37.6908,-82.8397,37.6905,-82.84
1274750,2025-04-04,2025-04-04,500,800,37.6889,-83.1256,37.6888,-83.1254
1258954,2025-04-04,2025-04-04,502,702,37.42,-86.49,37.4308,-86.4889
1259199,2025-04-04,2025-04-04,535,535,38.2016,-84.8516,38.203,-84.8463
1274748,2025-04-04,2025-04-04,600,900,37.77,-82.7559,37.77,-82.7566
1274877,2025-04-04,2025-04-04,600,900,37.5011,-84.3165,37.5009,-84.3169
1258955,2025-04-04,2025-04-04,615,815,37.4174,-85.1187,37.4089,-85.1299
1242852,2025-04-04,2025-04-04,625,930,38.5449,-82.7323,38.5384,-82.7309
1242853,2025-04-04,2025-04-04,632,930,38.5351,-82.7927,38.5266,-82.7881
1242854,2025-04-04,2025-04-04,652,930,38.5822,-82.94,38.5771,-82.9411
1245435,2025-04-04,2025-04-04,730,830,38.5567,-83.2592,38.5533,-83.2459
1274881,2025-04-04,2025-04-04,810,1110,37.6319,-83.3758,37.6323,-83.3758
1242878,2025-04-04,2025-04-04,835,1045,37.9371,-82.6095,37.9454,-82.653
1242881,2025-04-04,2025-04-04,835,1250,38.0608,-82.8278,38.0643,-82.8208
1242880,2025-04-04,2025-04-04,835,1250,38.0533,-82.7119,38.0481,-82.7095
1258958,2025-04-04,2025-04-04,1055,1255,37.75,-84.86,37.7467,-84.8583
1258959,2025-04-04,2025-04-04,1116,1316,38.16,-84.54,38.1443,-84.5431
1258960,2025-04-04,2025-04-04,1221,1421,37.8177,-86.0106,37.8211,-86.0092
1258961,2025-04-04,2025-04-04,1349,1549,37.7664,-85.4588,37.7533,-85.4532
1277540,2025-04-05,2025-04-05,330,630,37.7487,-85.6738,37.7478,-85.6736
1258969,2025-04-05,2025-04-05,1719,1919,37.31,-85.7,37.306,-85.696
1258962,2025-04-05,2025-04-05,1800,2000,36.8,-86.96,36.8091,-86.9415
1258966,2025-04-05,2025-04-05,1819,2019,37.8866,-86.1599,37.8848,-86.1679
1258963,2025-04-05,2025-04-05,1900,2100,37.45,-86.89,37.4584,-86.8847
1258964,2025-04-05,2025-04-05,1915,2115,36.9192,-86.5245,36.9189,-86.5197
1277349,2025-04-05,2025-04-05,2000,2300,37.8239,-85.7128,37.8235,-85.7119
1258967,2025-04-05,2025-04-05,2102,2302,37.6942,-85.8463,37.689,-85.8503
1258968,2025-04-05,2025-04-05,2104,2304,37.6889,-85.8506,37.6884,-85.8493
1258973,2025-04-05,2025-04-05,2125,2325,37.9749,-85.7523,37.9761,-85.7524
1258975,2025-04-05,2025-04-05,2130,2330,37.79,-84.38,37.7854,-84.3741
1258976,2025-04-05,2025-04-06,2130,230,37.8968,-84.2722,37.902,-84.273
1258974,2025-04-05,2025-04-06,2145,100,36.9295,-86.5176,36.9163,-86.5046
1258970,2025-04-05,2025-04-06,2220,20,37.2494,-86.3618,37.249,-86.3599
1258971,2025-04-05,2025-04-06,2222,22,37.11,-86.32,37.1165,-86.3267
1258972,2025-04-05,2025-04-06,2223,23,37.28,-86.38,37.2801,-86.3765
1246691,2025-04-24,2025-04-24,1615,1715,38.8118,-84.4425,38.8114,-84.4288
1246709,2025-04-30,2025-04-30,1900,2000,38.55,-84.79,38.5461,-84.7887
1251092,2025-05-08,2025-05-08,1550,1650,38.68,-84.38,38.6791,-84.3805
1292952,2025-05-13,2025-05-13,1410,1545,37.686,-83.958,37.6853,-83.956
1292951,2025-05-13,2025-05-13,1415,1545,37.6974,-83.9675,37.697,-83.9669
1292873,2025-05-16,2025-05-16,1417,1417,37.438,-83.3898,37.4388,-83.3883
1291959,2025-05-16,2025-05-16,1509,1700,37.488,-82.8835,37.4851,-82.8879
1292711,2025-05-17,2025-05-17,107,107,37.478,-82.5092,37.4776,-82.5064
1272575,2025-05-20,2025-05-20,1620,1750,37.2035,-87.1946,37.2039,-87.1776
1267538,2025-05-20,2025-05-20,1740,1840,36.8891,-86.1454,36.8887,-86.1457
1252143,2025-05-30,2025-05-30,1011,1238,38.543,-82.7269,38.5164,-82.7272
1252146,2025-05-30,2025-05-30,1014,1238,38.3794,-82.9745,38.3629,-82.9346
1262678,2025-06-08,2025-06-08,35,330,38.4702,-82.6225,38.4755,-82.6292
1262681,2025-06-15,2025-06-15,1600,1645,38.3091,-82.9181,38.3061,-82.9261
1271649,2025-06-15,2025-06-15,2010,2110,37.8001,-85.3308,37.7991,-85.3296
1271652,2025-06-15,2025-06-15,2052,2152,37.7545,-85.3091,37.7554,-85.3081
1271654,2025-06-15,2025-06-15,2106,2206,37.8402,-85.6744,37.8403,-85.6733
1271656,2025-06-15,2025-06-15,2206,2306,37.7603,-85.0341,37.7583,-85.0327
1292625,2025-06-16,2025-06-16,1430,1630,37.3212,-82.366,37.3215,-82.3657
1271660,2025-06-16,2025-06-16,1714,1814,37.7033,-85.8495,37.7028,-85.849
1271662,2025-06-16,2025-06-16,1715,1815,37.69,-85.86,37.6896,-85.8629
1271665,2025-06-16,2025-06-16,1715,1915,37.69,-85.86,37.6893,-85.8577
1271669,2025-06-16,2025-06-16,1838,1938,37.7047,-85.871,37.7043,-85.8708
1271670,2025-06-17,2025-06-17,1902,1912,37.7484,-85.3024,37.7488,-85.3014
1266994,2025-06-26,2025-06-26,1700,1800,38.5992,-83.5846,38.6015,-83.5897
1270911,2025-06-26,2025-06-26,1718,1718,38.1031,-84.5287,38.103,-84.5288
1270959,2025-06-27,2025-06-27,1554,1624,36.8796,-86.4194,36.8796,-86.4185
1270962,2025-06-27,2025-06-27,1556,1656,36.7092,-86.4547,36.7089,-86.45
1270965,2025-06-27,2025-06-27,1607,1637,36.6646,-86.4669,36.669,-86.4697
1270967,2025-06-27,2025-06-27,1641,1641,36.74,-86.49,36.7387,-86.4898
1270968,2025-06-27,2025-06-27,1658,1728,36.7532,-86.411,36.7531,-86.4088
1266031,2025-07-01,2025-07-01,1402,1602,38.5285,-82.7253,38.531,-82.7265
1266037,2025-07-01,2025-07-01,1420,1720,38.5217,-82.7169,38.5211,-82.7162
1266050,2025-07-01,2025-07-01,1428,1728,38.5316,-82.706,38.5338,-82.708
1266052,2025-07-01,2025-07-01,1430,1730,38.54,-82.73,38.5404,-82.7273
1266053,2025-07-01,2025-07-01,1436,1736,38.533,-82.7355,38.5324,-82.7361
1266054,2025-07-01,2025-07-01,1518,1818,38.5047,-82.6923,38.5257,-82.6918
1290068,2025-07-14,2025-07-14,2100,2230,37.8466,-87.5787,37.8335,-87.582
1294806,2025-07-17,2025-07-17,1335,1445,37.8413,-87.5863,37.8522,-87.5776
1268507,2025-07-17,2025-07-17,1652,1815,38.1197,-82.8515,38.0895,-82.8338
1275331,2025-07-17,2025-07-17,1725,1755,38.1972,-85.7996,38.1973,-85.7972
1275292,2025-07-17,2025-07-17,1756,1826,38.29,-85.47,38.2888,-85.4701
1275293,2025-07-17,2025-07-17,1800,1830,38.2125,-85.223,38.2124,-85.2208
1304116,2025-07-18,2025-07-18,1540,1640,37.0691,-88.614,37.067,-88.6142
1275294,2025-07-18,2025-07-18,2150,2210,38.1309,-85.4014,38.1309,-85.4008
1275295,2025-07-18,2025-07-18,2153,2223,38.1839,-85.5932,38.1838,-85.592
1273610,2025-07-20,2025-07-20,1550,1650,38.73,-83.87,38.7278,-83.874
1273616,2025-07-20,2025-07-20,1550,1650,38.73,-83.85,38.7275,-83.8489
1268508,2025-07-20,2025-07-20,1730,2030,38.3,-83.28,38.2788,-83.3149
1289969,2025-08-04,2025-08-04,1815,1930,37.074,-88.6334,37.0688,-88.6343
1293706,2025-09-24,2025-09-24,1720,2000,36.6771,-89.004,36.6632,-89.0014
1287795,2025-09-25,2025-09-25,150,749,38.543,-82.7296,38.5191,-82.719
1287796,2025-09-25,2025-09-25,153,749,38.505,-82.7526,38.5061,-82.7475
1295856,2025-10-07,2025-10-07,1010,1110,38.23,-85.768,38.2299,-85.7668
1295857,2025-10-07,2025-10-07,1010,1110,38.2374,-85.77,38.2364,-85.7658
1297630,2025-10-07,2025-10-07,1036,1036,38.2247,-85.7839,38.2208,-85.7696
1297631,2025-10-07,2025-10-07,1052,1052,38.1,-85.87,38.101,-85.8694
1297632,2025-10-07,2025-10-07,1203,1303,38.1018,-85.4225,38.0623,-85.4013
1297629,2025-10-07,2025-10-07,1400,1500,38.1448,-85.7398,38.1446,-85.7372
1295858,2025-10-07,2025-10-07,1430,1630,38.0251,-84.5896,37.9979,-84.5823
1295859,2025-10-07,2025-10-07,1433,1633,38.1192,-84.6021,38.1434,-84.6502
1295860,2025-10-07,2025-10-07,1436,1636,38.076,-84.5525,38.0748,-84.5509
