event_id,county_name,deaths_direct,injuries_direct,damage_property_num,damage_crops_num,injuries_indirect,deaths_indirect
736639,OLDHAM CO.,0,0,0,0,0,0
742198,OWEN CO.,0,0,3000,0,0,0
746859,JEFFERSON CO.,0,0,0,0,0,0
746862,JEFFERSON CO.,0,0,0,0,0,0
745106,LETCHER CO.,0,0,80000,0,0,0
745280,LEWIS CO.,0,0,20000,0,0,0
746867,SCOTT CO.,0,0,0,0,0,0
746868,SCOTT CO.,0,0,0,0,0,0
745282,BATH CO.,0,0,1000,0,0,0
745283,MONTGOMERY CO.,0,0,0,10,0,0
745284,ROWAN CO.,0,0,0,10,0,0
746869,GREEN CO.,0,0,0,0,0,0
745281,LEWIS CO.,0,0,50000,0,0,0
745285,ELLIOTT CO.,0,0,100,0,0,0
746870,NICHOLAS CO.,0,0,0,0,0,0
745485,MORGAN CO.,0,0,30000,100,0,0
746871,FAYETTE CO.,0,0,0,0,0,0
746872,FAYETTE CO.,0,0,0,0,0,0
746873,FAYETTE CO.,0,0,0,0,0,0
746875,OHIO CO.,0,0,60000,0,0,0
745486,MAGOFFIN CO.,0,0,2000,0,0,0
745508,GRANT CO.,0,0,30000,0,0,0
746874,FAYETTE CO.,0,0,0,0,0,0
745503,GRANT CO.,0,0,0,0,0,0
745505,GRANT CO.,0,0,10000,0,0,0
745512,GRANT CO.,0,0,0,0,0,0
745487,JACKSON CO.,0,0,0,0,0,0
746878,RUSSELL CO.,0,0,0,0,0,0
754719,MCCRACKEN CO.,0,0,25000,0,0,0
754718,MCCRACKEN CO.,0,0,0,0,0,0
757535,MADISON CO.,0,0,0,0,0,0
757536,MADISON CO.,0,0,0,0,0,0
757537,MADISON CO.,0,0,0,0,0,0
748121,JACKSON CO.,0,0,500,0,0,0
757539,MARION CO.,0,0,0,0,0,0
757540,MARION CO.,0,0,0,0,0,0
757541,MARION CO.,0,0,0,0,0,0
754715,BALLARD CO.,0,0,5000,0,0,0
757547,RUSSELL CO.,0,0,0,0,0,0
754716,CHRISTIAN CO.,0,0,0,0,0,0
757542,WASHINGTON CO.,0,0,0,0,0,0
757543,BOYLE CO.,0,0,0,0,0,0
757544,MERCER CO.,0,0,0,0,0,0
757545,MERCER CO.,0,0,0,0,0,0
757546,MARION CO.,0,0,0,0,0,0
757548,BOYLE CO.,0,0,0,0,0,0
748122,WHITLEY CO.,0,0,100,0,0,0
755248,CARTER CO.,0,0,1000,0,0,0
755274,BOYLE CO.,0,0,0,0,0,0
757427,LINCOLN CO.,0,0,0,0,0,0
757428,LINCOLN CO.,0,0,50000,0,0,0
757429,LINCOLN CO.,0,0,300000,0,0,0
757430,METCALFE CO.,0,0,0,0,0,0
752882,HARLAN CO.,0,0,25000,0,0,0
752889,JACKSON CO.,0,0,0,0,0,0
757431,CASEY CO.,0,0,0,0,0,0
757434,SCOTT CO.,0,0,10000,0,0,0
752893,BELL CO.,0,0,20000,0,0,0
763845,GARRARD CO.,0,0,10000,0,0,0
763847,BOYLE CO.,0,0,20000,0,0,0
763879,JESSAMINE CO.,0,0,100000,0,0,0
763882,FRANKLIN CO.,0,0,0,0,0,0
763883,JEFFERSON CO.,0,0,0,0,0,0
763884,JEFFERSON CO.,0,0,0,0,0,0
763886,TRIMBLE CO.,0,0,0,0,0,0
764249,JEFFERSON CO.,0,0,25000,0,0,0
764270,JEFFERSON CO.,0,0,0,0,0,0
762096,MONTGOMERY CO.,0,0,0,0,0,0
762095,POWELL CO.,0,0,0,0,0,0
763960,KNOX CO.,0,0,0,0,0,0
767280,CARTER CO.,0,0,150000,0,0,0
764530,LEWIS CO.,0,0,0,0,0,0
764531,LEWIS CO.,0,0,0,0,0,0
764532,LEWIS CO.,0,0,15000,0,0,0
764533,BRACKEN CO.,0,0,0,0,0,0
782830,WOODFORD CO.,0,0,0,0,0,0
782825,FRANKLIN CO.,0,0,0,0,0,0
771264,WARREN CO.,0,0,0,0,0,0
782852,MONROE CO.,0,0,0,0,0,0
782853,MONROE CO.,0,0,0,0,0,0
782843,FRANKLIN CO.,0,0,0,0,0,0
767024,KNOX CO.,0,0,0,0,0,0
767026,WHITLEY CO.,0,0,0,0,0,0
767025,KNOX CO.,0,0,0,0,0,0
782845,JEFFERSON CO.,0,0,0,0,0,0
773261,BATH CO.,0,0,0,0,0,0
772816,CAMPBELL CO.,0,0,10000,0,0,0
783637,JEFFERSON CO.,0,0,0,0,0,0
783635,JEFFERSON CO.,0,0,5000,0,0,0
783638,JEFFERSON CO.,0,0,5000,0,0,0
783651,JEFFERSON CO.,0,0,40000,0,0,0
783639,JEFFERSON CO.,0,0,10000,0,0,0
783656,JEFFERSON CO.,0,0,10000,0,0,0
783652,JEFFERSON CO.,0,0,30000,0,0,0
783657,JEFFERSON CO.,0,0,1000,0,0,0
784424,JEFFERSON CO.,1,0,10000,0,0,0
783658,CLARK CO.,0,0,0,0,0,0
774126,MONTGOMERY CO.,0,0,5000,0,0,0
773423,BATH CO.,0,0,20000,0,0,0
780981,CARTER CO.,0,0,500,0,0,0
780986,GREENUP CO.,0,0,2000,0,0,0
773418,MENIFEE CO.,0,0,550000,0,0,0
783659,JESSAMINE CO.,0,0,0,0,0,0
783660,JESSAMINE CO.,0,0,0,0,0,0
773421,POWELL CO.,0,0,0,0,0,0
773419,MENIFEE CO.,0,0,5500,0,0,0
773420,ESTILL CO.,0,0,0,0,0,0
773422,POWELL CO.,0,0,0,0,0,0
775945,MCCREARY CO.,0,0,0,0,0,0
783677,HARRISON CO.,0,0,0,0,0,0
783683,SCOTT CO.,0,0,0,0,0,0
783682,SCOTT CO.,0,0,0,0,0,0
783681,SCOTT CO.,0,0,0,0,0,0
783679,HARRISON CO.,0,0,0,0,0,0
783684,SCOTT CO.,0,0,0,0,0,0
783685,NICHOLAS CO.,0,0,0,0,0,0
783686,SCOTT CO.,0,0,0,0,0,0
783687,SCOTT CO.,0,0,0,0,0,0
783688,SCOTT CO.,0,0,0,0,0,0
783689,SCOTT CO.,0,0,0,0,0,0
783690,SCOTT CO.,0,0,0,0,0,0
783691,NICHOLAS CO.,0,0,0,0,0,0
783693,SCOTT CO.,0,0,30000,0,0,0
783694,SCOTT CO.,0,0,10000,0,0,0
775956,FLEMING CO.,0,0,0,0,0,0
783696,SCOTT CO.,0,0,0,0,0,0
775951,BATH CO.,0,0,0,0,0,0
783698,CLINTON CO.,0,0,0,0,0,0
777537,HARLAN CO.,0,0,0,0,0,0
777538,HARLAN CO.,0,0,0,0,0,0
777540,BELL CO.,0,0,0,0,0,0
784989,FAYETTE CO.,0,0,0,0,0,0
778480,BREATHITT CO.,0,0,0,0,0,0
778481,KNOTT CO.,0,0,0,0,0,0
786073,BUTLER CO.,0,0,20000,0,0,0
793876,CUMBERLAND CO.,0,0,0,0,0,0
798071,CAMPBELL CO.,0,0,0,0,0,0
798075,CAMPBELL CO.,0,0,0,0,0,0
802943,HICKMAN CO.,0,0,0,0,0,0
802945,CALLOWAY CO.,0,0,50000,0,0,0
802946,TRIGG CO.,0,0,25000,0,0,0
800058,OHIO CO.,0,0,0,0,0,0
800059,GRAYSON CO.,0,0,0,0,0,0
800060,LOGAN CO.,0,0,0,0,0,0
800061,ALLEN CO.,0,0,0,0,0,0
800062,EDMONSON CO.,0,0,0,0,0,0
800063,HART CO.,0,0,0,0,0,0
802948,TODD CO.,0,0,5000,0,0,0
800068,MONROE CO.,0,0,0,0,0,0
800065,EDMONSON CO.,0,0,0,0,0,0
800064,BUTLER CO.,0,0,0,0,0,0
800070,WARREN CO.,0,0,0,0,0,0
800069,SIMPSON CO.,0,0,0,0,0,0
800071,GREEN CO.,0,0,0,0,0,0
800075,CUMBERLAND CO.,0,0,0,0,0,0
800078,LOGAN CO.,0,0,0,0,0,0
800080,RUSSELL CO.,0,0,0,0,0,0
800081,CLINTON CO.,0,0,0,0,0,0
800073,TAYLOR CO.,0,0,0,0,0,0
800083,SIMPSON CO.,0,0,0,0,0,0
800085,ADAIR CO.,0,0,0,0,0,0
800087,METCALFE CO.,0,0,0,0,0,0
800082,GARRARD CO.,0,0,0,0,0,0
800084,MADISON CO.,0,0,0,0,0,0
800228,WOLFE CO.,0,0,65000,0,0,0
800086,CASEY CO.,0,0,0,0,0,0
800230,MORGAN CO.,0,0,0,0,0,0
800209,MAGOFFIN CO.,0,0,250000,0,0,0
800231,MAGOFFIN CO.,0,0,40000,0,0,0
800223,LEE CO.,0,0,0,0,0,0
800229,JOHNSON CO.,0,0,0,0,0,0
800227,FLOYD CO.,0,0,35000,0,0,0
800225,MARTIN CO.,0,0,0,0,0,0
800088,LINCOLN CO.,0,0,0,0,0,0
800089,LARUE CO.,0,0,0,0,0,0
800221,WOLFE CO.,0,0,15000,0,0,0
800220,BREATHITT CO.,0,0,0,0,0,0
800222,WOLFE CO.,0,0,30000,0,0,0
800226,MORGAN CO.,0,0,0,0,0,0
800090,LARUE CO.,0,0,0,0,0,0
800224,POWELL CO.,0,0,0,0,0,0
807424,GRAVES CO.,0,0,25000,0,0,0
807432,HENDERSON CO.,0,0,10000,0,0,0
816147,MONTGOMERY CO.,0,0,0,0,0,0
817484,ROCKCASTLE CO.,0,0,125000,0,0,0
817486,POWELL CO.,0,0,150000,0,0,0
817487,MENIFEE CO.,0,0,0,0,0,0
818106,NICHOLAS CO.,0,0,0,0,0,0
818108,NICHOLAS CO.,0,0,0,0,0,0
818107,NICHOLAS CO.,0,0,0,0,0,0
841434,CUMBERLAND CO.,0,0,0,0,0,0
818658,JACKSON CO.,0,0,0,0,0,0
830794,CAMPBELL CO.,0,0,0,0,0,0
830818,KENTON CO.,0,0,0,0,0,0
830812,BOONE CO.,0,0,15000,0,0,0
820090,CLAY CO.,0,0,75000,0,0,0
825734,PENDLETON CO.,0,0,25000,0,0,0
825735,MASON CO.,0,0,25000,0,0,0
841810,JEFFERSON CO.,0,0,0,0,0,0
841811,JEFFERSON CO.,0,0,0,0,0,0
833069,BOYD CO.,0,0,2000,0,0,0
820120,PIKE CO.,0,0,2000,0,0,0
820151,WHITLEY CO.,0,0,0,0,0,0
829439,WEBSTER CO.,0,0,0,0,0,0
829280,WEBSTER CO.,0,0,0,0,0,0
829273,DAVIESS CO.,0,0,0,0,0,0
829262,DAVIESS CO.,0,0,10000,0,0,0
841624,OHIO CO.,0,0,0,0,0,0
841625,OHIO CO.,0,0,0,0,0,0
841628,OHIO CO.,0,0,0,0,0,0
841629,LOGAN CO.,0,0,0,0,0,0
841631,LOGAN CO.,0,0,0,0,0,0
826058,LAUREL CO.,0,0,2500,0,0,0
826065,PULASKI CO.,0,0,0,0,0,0
843677,HARRISON CO.,0,0,0,0,0,0
843679,BOURBON CO.,0,0,0,0,0,0
833022,HOPKINS CO.,0,0,0,0,0,0
833025,CRITTENDEN CO.,0,0,0,0,0,0
826086,KNOX CO.,0,0,6000,0,0,0
826087,BELL CO.,0,0,5000,0,0,0
833222,HOPKINS CO.,0,0,4000,0,0,0
833223,MCCRACKEN CO.,0,0,0,0,0,0
826439,MONTGOMERY CO.,0,0,0,0,0,0
826443,FLEMING CO.,0,0,0,0,0,0
826459,MONTGOMERY CO.,0,0,0,0,0,0
826497,PULASKI CO.,0,0,0,0,0,0
826915,BATH CO.,0,0,500,0,0,0
828120,KENTON CO.,0,0,0,0,0,0
828121,KENTON CO.,0,0,20000,0,0,0
843707,GARRARD CO.,0,0,20000,0,0,0
843708,MERCER CO.,0,0,0,0,0,0
827487,KNOX CO.,0,0,3000,0,0,0
827486,BELL CO.,0,0,0,0,0,0
828280,LETCHER CO.,0,0,0,0,0,0
843735,FAYETTE CO.,0,0,0,0,0,0
843736,LOGAN CO.,0,0,15000,0,0,0
843737,LOGAN CO.,0,0,0,0,0,0
843741,LOGAN CO.,0,0,0,0,0,0
833233,GRAVES CO.,0,0,0,0,0,0
833243,HOPKINS CO.,0,0,0,0,0,0
829577,ROWAN CO.,0,0,15000,0,0,0
839685,LAWRENCE CO.,0,0,1000,0,0,0
832652,JACKSON CO.,0,0,1500,0,0,0
834424,BATH CO.,0,0,1000,0,0,0
834418,BATH CO.,0,0,500,0,0,0
847128,NICHOLAS CO.,0,0,0,0,0,0
847123,NICHOLAS CO.,0,0,0,0,0,0
841255,BATH CO.,0,0,0,0,0,0
847202,HARRISON CO.,0,0,0,0,0,0
856247,MUHLENBERG CO.,0,0,35000,0,0,0
863305,DAVIESS CO.,0,0,0,0,0,0
863307,HENDERSON CO.,0,0,50000,0,0,0
866696,MEADE CO.,0,0,0,0,0,0
858559,ROCKCASTLE CO.,0,0,500,0,0,0
866704,BRECKINRIDGE CO.,0,0,10000,0,0,0
866713,GRAYSON CO.,0,0,10000,0,0,0
866697,GARRARD CO.,0,0,0,0,0,0
866700,LINCOLN CO.,0,0,0,0,0,0
866702,BOYLE CO.,0,0,0,0,0,0
866703,HARDIN CO.,0,0,0,0,0,0
866705,MARION CO.,0,0,0,0,0,0
866706,WASHINGTON CO.,0,0,0,0,0,0
866709,HARDIN CO.,0,0,15000,0,0,0
866711,MADISON CO.,0,0,0,0,0,0
866712,LINCOLN CO.,0,0,0,0,0,0
865943,CALLOWAY CO.,0,0,0,0,0,0
869324,CASEY CO.,0,0,15000,0,0,0
865945,TODD CO.,0,0,5000,0,0,0
865946,CHRISTIAN CO.,0,0,0,0,0,0
868893,MARSHALL CO.,0,0,0,0,0,0
868897,CRITTENDEN CO.,0,0,0,0,0,0
868895,WEBSTER CO.,0,0,0,0,0,0
868896,BALLARD CO.,0,0,0,0,0,0
867883,MCCREARY CO.,0,0,5000,0,0,0
872338,CALLOWAY CO.,0,0,0,0,0,0
872339,TRIGG CO.,0,0,0,0,0,0
883049,BARREN CO.,0,0,0,0,0,0
876304,CHRISTIAN CO.,0,0,10000,0,0,0
876308,TODD CO.,0,0,0,0,0,0
883151,HART CO.,0,0,0,0,0,0
883152,GREEN CO.,0,0,0,0,0,0
883255,EDMONSON CO.,0,0,0,0,0,0
883254,HARDIN CO.,0,0,3000,0,0,0
883259,CLINTON CO.,0,0,0,0,0,0
883260,BARREN CO.,0,0,0,0,0,0
883256,TAYLOR CO.,0,0,0,0,0,0
883257,TAYLOR CO.,0,0,0,0,0,0
883258,TAYLOR CO.,0,0,0,0,0,0
883284,GRAYSON CO.,0,0,0,0,0,0
880246,LAUREL CO.,0,0,200,0,0,0
880257,KNOX CO.,0,0,200,0,0,0
880249,CLAY CO.,0,0,100,0,0,0
880255,CLAY CO.,0,0,200,0,0,0
880252,CLAY CO.,0,0,100,0,0,0
880261,PULASKI CO.,0,0,100,0,0,0
895612,FAYETTE CO.,0,0,10000,0,0,0
895613,FAYETTE CO.,0,0,0,0,0,0
882012,PULASKI CO.,0,0,100,0,0,0
882014,PULASKI CO.,0,0,100,0,0,0
882098,FLEMING CO.,0,0,100,0,0,0
882097,FLEMING CO.,0,0,100,0,0,0
895614,HARRISON CO.,0,0,20000,0,0,0
882780,KENTON CO.,0,0,0,0,0,0
891280,CAMPBELL CO.,0,0,50000,0,0,0
895617,CLARK CO.,0,0,0,0,0,0
895622,CLARK CO.,0,0,0,0,0,0
897323,CLARK CO.,0,0,0,0,0,0
897330,HARRISON CO.,0,0,0,0,0,0
897334,BOURBON CO.,0,0,0,0,0,0
897337,BOURBON CO.,0,0,0,0,0,0
897338,HARRISON CO.,0,0,0,0,0,0
897340,HARRISON CO.,0,0,0,0,0,0
897341,BOURBON CO.,0,0,0,0,0,0
897343,BOURBON CO.,0,0,0,0,0,0
897347,NICHOLAS CO.,0,0,0,0,0,0
897354,BOURBON CO.,0,0,0,0,0,0
882817,KENTON CO.,0,0,0,0,0,0
882873,LESLIE CO.,0,0,40000,0,0,0
882815,CAMPBELL CO.,0,0,0,0,0,0
882812,BOONE CO.,0,0,0,0,0,0
882875,FLOYD CO.,0,0,3000,0,0,0
882872,KNOTT CO.,0,0,20000,0,0,0
882811,GRANT CO.,0,0,0,0,0,0
882883,PERRY CO.,0,0,4000,0,0,0
882877,KNOTT CO.,0,0,1000,0,0,0
882879,PERRY CO.,0,0,6000,0,0,0
882810,BRACKEN CO.,0,0,0,0,0,0
898062,HARRISON CO.,0,0,10000,0,0,0
882863,BELL CO.,0,0,10000,0,0,0
882865,ROWAN CO.,0,0,25000,200,0,0
882866,ROWAN CO.,0,0,3000,0,0,0
882867,ROWAN CO.,0,0,11000,0,0,0
883635,ROWAN CO.,0,0,0,1000,0,0
899007,DAVIESS CO.,0,0,30000,0,0,0
906614,TAYLOR CO.,0,0,0,0,0,0
906615,TAYLOR CO.,0,0,0,0,0,0
899012,HENDERSON CO.,0,0,100000,0,0,0
906553,OHIO CO.,0,0,0,0,0,0
899013,MCLEAN CO.,0,0,250000,0,0,0
899021,DAVIESS CO.,0,0,100000,0,0,0
906554,GRAYSON CO.,0,0,0,0,0,0
906555,GRAYSON CO.,0,0,30000,0,0,0
906556,OHIO CO.,0,0,50000,0,0,0
906557,GRAYSON CO.,0,0,15000,0,0,0
906558,GRAYSON CO.,0,0,0,0,0,0
906559,BUTLER CO.,0,0,0,0,0,0
906560,WARREN CO.,0,0,0,0,0,0
906561,OHIO CO.,0,0,10000,0,0,0
906562,SIMPSON CO.,0,0,0,0,0,0
906563,SIMPSON CO.,0,0,0,0,0,0
906564,WASHINGTON CO.,0,0,0,0,0,0
906565,BOYLE CO.,0,0,0,0,0,0
906566,WASHINGTON CO.,0,0,0,0,0,0
906567,BOYLE CO.,0,0,0,0,0,0
906568,WASHINGTON CO.,0,0,60000,0,0,0
906569,WASHINGTON CO.,0,0,0,0,0,0
906570,WASHINGTON CO.,0,0,0,0,0,0
914808,WASHINGTON CO.,1,1,30000,0,0,0
892422,PULASKI CO.,0,0,300,0,0,0
906571,CASEY CO.,0,0,0,0,0,0
906572,JEFFERSON CO.,0,0,0,0,0,0
892424,PULASKI CO.,0,0,200,0,0,0
906589,TAYLOR CO.,0,0,0,0,0,0
906573,MARION CO.,0,0,0,0,0,0
906590,JEFFERSON CO.,0,0,0,0,0,0
906591,WASHINGTON CO.,0,0,50000,0,0,0
906592,MARION CO.,0,0,0,0,0,0
906593,MARION CO.,0,0,50000,0,0,0
906594,JEFFERSON CO.,0,0,0,0,0,0
906595,MARION CO.,0,0,10000,0,0,0
892425,MCCREARY CO.,0,0,400,0,0,0
906596,NELSON CO.,0,0,0,0,0,0
906597,NELSON CO.,0,0,0,0,0,0
891207,BRACKEN CO.,0,0,20000,0,0,0
899101,MCCRACKEN CO.,0,0,0,0,0,0
892106,GREENUP CO.,0,0,2000,0,0,0
892433,FLOYD CO.,0,0,800,0,0,0
905101,CALLOWAY CO.,0,0,30000,0,0,0
908084,WARREN CO.,0,0,0,0,0,0
905229,TODD CO.,0,0,0,0,0,0
913357,GRAYSON CO.,0,0,0,0,0,0
905237,WEBSTER CO.,0,0,0,0,0,0
913358,JEFFERSON CO.,0,0,0,0,0,0
905361,CHRISTIAN CO.,0,0,0,0,0,0
905369,GRAVES CO.,0,0,0,0,0,0
913756,LARUE CO.,0,0,0,0,0,0
913757,LARUE CO.,0,0,0,0,0,0
913758,LARUE CO.,0,0,0,0,0,0
913761,HART CO.,0,0,0,0,0,0
905378,MARSHALL CO.,0,0,0,0,0,0
913759,LARUE CO.,0,0,0,0,0,0
905472,MCCRACKEN CO.,0,0,0,0,0,0
913763,ADAIR CO.,0,0,0,0,0,0
913765,ADAIR CO.,0,0,0,0,0,0
896306,HARLAN CO.,0,0,10000,0,0,0
905688,MCCRACKEN CO.,0,0,0,0,0,0
913635,JEFFERSON CO.,0,0,0,0,0,0
913639,JEFFERSON CO.,0,0,0,0,0,0
913641,JEFFERSON CO.,0,0,0,0,0,0
900786,FLOYD CO.,0,0,0,0,0,0
910215,MARSHALL CO.,0,0,0,0,0,0
918516,MONROE CO.,0,0,0,0,0,0
918680,HANCOCK CO.,0,0,0,0,0,0
918684,HANCOCK CO.,0,0,0,0,0,0
918698,HANCOCK CO.,0,0,0,0,0,0
918699,HANCOCK CO.,0,0,0,0,0,0
918701,JEFFERSON CO.,0,0,10000,0,0,0
918702,JEFFERSON CO.,0,0,0,0,0,0
918703,HARDIN CO.,0,0,0,0,0,0
918704,JEFFERSON CO.,0,0,0,0,0,0
902584,BREATHITT CO.,0,0,5000,0,0,0
909799,GREENUP CO.,0,0,10000,0,0,0
921002,TAYLOR CO.,0,0,0,0,0,0
921005,HANCOCK CO.,0,0,0,0,0,0
921004,HANCOCK CO.,0,0,0,0,0,0
913583,DAVIESS CO.,0,0,50000,0,0,0
921003,JEFFERSON CO.,0,0,0,0,0,0
921006,JEFFERSON CO.,0,0,0,0,0,0
921007,JEFFERSON CO.,0,0,0,0,0,0
921008,HENRY CO.,0,0,0,0,0,0
921009,JEFFERSON CO.,0,0,250000,0,0,0
912496,MORGAN CO.,0,0,100000,0,0,0
916090,MORGAN CO.,0,0,100000,0,0,0
912498,MORGAN CO.,0,0,150000,0,0,0
912501,MORGAN CO.,0,0,2000,0,0,0
912510,MENIFEE CO.,0,0,35000,0,0,0
912526,MENIFEE CO.,0,0,2000,0,0,0
912512,MORGAN CO.,0,0,2000,0,0,0
912514,POWELL CO.,0,0,25000,0,0,0
921300,CASEY CO.,0,0,0,0,0,0
921301,CASEY CO.,0,0,10000,0,0,0
921302,LINCOLN CO.,0,0,0,0,0,0
921303,CASEY CO.,0,0,0,0,0,0
912721,JACKSON CO.,0,0,10000,0,0,0
935967,MCCRACKEN CO.,0,0,0,0,0,0
938410,BUTLER CO.,0,0,0,0,0,0
938179,POWELL CO.,0,0,0,0,0,0
938184,MORGAN CO.,0,0,0,0,0,0
938190,MENIFEE CO.,0,0,30000,0,0,0
938201,MENIFEE CO.,0,0,0,0,0,0
938196,MENIFEE CO.,0,0,0,0,0,0
940993,FULTON CO.,0,0,75000,0,0,0
938211,LESLIE CO.,0,0,0,0,0,0
940964,CALLOWAY CO.,0,0,2900000,0,0,0
938209,LESLIE CO.,0,0,500,0,0,0
938217,KNOX CO.,0,0,0,0,0,0
940967,GRAVES CO.,0,0,25000,0,0,0
940968,CHRISTIAN CO.,0,0,200000,0,0,0
940971,TODD CO.,0,0,500000,0,0,0
938736,WARREN CO.,0,0,10000,0,0,0
945069,LOGAN CO.,0,0,0,0,0,0
945070,TAYLOR CO.,0,0,0,0,0,0
945084,HART CO.,0,0,0,0,0,0
945087,HART CO.,0,0,0,0,0,0
945090,WARREN CO.,0,0,0,0,0,0
945071,CASEY CO.,0,0,0,0,0,0
938230,MAGOFFIN CO.,0,0,0,0,0,0
938239,ROCKCASTLE CO.,0,0,0,0,0,0
945098,EDMONSON CO.,0,0,0,0,0,0
938244,BREATHITT CO.,0,0,50000,0,0,0
938245,PERRY CO.,0,0,15000,0,0,0
938246,WOLFE CO.,0,0,15000,0,0,0
945120,MONROE CO.,0,0,0,0,0,0
945100,TAYLOR CO.,0,0,0,0,0,0
938248,JACKSON CO.,0,0,15000,0,0,0
945123,WARREN CO.,0,0,0,0,0,0
945124,CUMBERLAND CO.,0,0,0,0,0,0
945118,LINCOLN CO.,0,0,0,0,0,0
938291,MAGOFFIN CO.,0,0,40000,0,0,0
945126,GREEN CO.,0,0,0,0,0,0
938293,FLOYD CO.,0,0,75000,0,0,0
938295,BREATHITT CO.,0,0,0,0,0,0
938498,ROCKCASTLE CO.,0,0,15000,0,0,0
938556,CLAY CO.,0,0,0,0,0,0
938564,LAUREL CO.,0,0,0,0,0,0
945129,CASEY CO.,0,0,0,0,0,0
938587,PULASKI CO.,0,0,0,0,0,0
938588,FLOYD CO.,0,0,0,0,0,0
938589,KNOTT CO.,0,0,0,0,0,0
938829,PERRY CO.,0,0,0,0,0,0
938832,PERRY CO.,0,0,0,0,0,0
938838,WOLFE CO.,0,0,0,0,0,0
938845,PIKE CO.,0,0,0,0,0,0
938847,FLOYD CO.,0,0,15000,0,0,0
938848,FLOYD CO.,0,0,0,0,0,0
938851,PIKE CO.,0,0,0,0,0,0
938304,FLOYD CO.,0,0,0,0,0,0
938305,FLOYD CO.,0,0,0,0,0,0
938306,FLOYD CO.,0,0,0,0,0,0
938308,FLOYD CO.,0,0,0,0,0,0
938309,MORGAN CO.,0,0,30000,0,0,0
950850,CLAY CO.,0,0,0,0,0,0
950864,BELL CO.,0,0,0,0,0,0
950857,BELL CO.,0,0,0,0,0,0
950854,BELL CO.,0,0,0,0,0,0
950858,HARLAN CO.,0,0,0,0,0,0
950859,HARLAN CO.,0,0,0,0,0,0
950860,HARLAN CO.,0,0,0,0,0,0
952848,CARTER CO.,0,0,5000,0,0,0
949762,HOPKINS CO.,0,0,10000,0,0,0
953992,MUHLENBERG CO.,0,0,75000,0,0,0
962806,CUMBERLAND CO.,0,0,0,0,0,0
962808,METCALFE CO.,0,0,0,0,0,0
962809,EDMONSON CO.,0,0,0,0,0,0
962834,WARREN CO.,0,0,0,0,0,0
963057,BARREN CO.,0,0,0,0,0,0
962843,BARREN CO.,0,0,0,0,0,0
963055,WARREN CO.,0,0,0,0,0,0
963056,METCALFE CO.,0,0,0,0,0,0
963054,WARREN CO.,0,0,0,0,0,0
963052,BUTLER CO.,0,0,0,0,0,0
963051,BARREN CO.,0,0,0,0,0,0
963049,WARREN CO.,0,0,0,0,0,0
963048,WARREN CO.,0,0,0,0,0,0
963047,CUMBERLAND CO.,0,0,0,0,0,0
963043,MONROE CO.,0,0,0,0,0,0
963046,METCALFE CO.,0,0,0,0,0,0
963045,METCALFE CO.,0,0,0,0,0,0
963044,MONROE CO.,0,0,0,0,0,0
953993,CHRISTIAN CO.,0,0,20000,0,0,0
953994,TODD CO.,0,0,0,0,0,0
961284,CALLOWAY CO.,0,0,100000,0,0,0
958809,CARTER CO.,0,0,30000,0,0,0
957848,CLAY CO.,0,0,0,0,0,0
958972,CARTER CO.,0,0,15000,0,0,0
970178,OLDHAM CO.,0,0,0,0,0,0
956434,LEE CO.,0,0,0,0,0,0
957850,LEE CO.,0,0,0,0,0,0
956433,LEE CO.,0,0,0,0,0,0
956430,LEE CO.,0,0,0,0,0,0
956422,WOLFE CO.,0,0,0,0,0,0
956418,OWSLEY CO.,0,0,0,0,0,0
957856,OWSLEY CO.,0,0,0,0,0,0
956417,WHITLEY CO.,0,0,15000,0,0,0
956419,WHITLEY CO.,0,0,20000,0,0,0
956413,LAUREL CO.,0,0,0,0,0,0
956415,LAUREL CO.,0,0,0,0,0,0
956416,LAUREL CO.,0,0,0,0,0,0
956414,LAUREL CO.,0,0,0,0,0,0
956412,LAUREL CO.,0,0,0,0,0,0
956375,WHITLEY CO.,0,0,0,0,0,0
956376,WHITLEY CO.,0,0,0,0,0,0
956378,WHITLEY CO.,0,0,25000,0,0,0
970182,SCOTT CO.,0,0,0,0,0,0
953972,OWEN CO.,0,0,30000,0,0,0
968773,SCOTT CO.,0,0,0,0,0,0
962982,GREENUP CO.,0,0,10000,0,0,0
953973,LEWIS CO.,0,0,0,0,0,0
969805,TRIMBLE CO.,0,0,0,0,0,0
961289,CALDWELL CO.,0,0,0,0,0,0
970376,FAYETTE CO.,0,0,0,0,0,0
970381,CLARK CO.,0,0,0,0,0,0
970382,MERCER CO.,0,0,0,0,0,0
970383,FAYETTE CO.,0,0,0,0,0,0
970384,BOYLE CO.,0,0,0,0,0,0
975603,BULLITT CO.,0,0,0,0,0,0
975611,MADISON CO.,0,0,0,0,0,0
975605,MADISON CO.,0,0,0,0,0,0
975604,MADISON CO.,0,0,0,0,0,0
975613,JEFFERSON CO.,0,0,0,0,0,0
975614,JEFFERSON CO.,0,0,0,0,0,0
975617,JEFFERSON CO.,0,0,0,0,0,0
975631,GARRARD CO.,0,0,0,0,0,0
975618,BOYLE CO.,0,0,0,0,0,0
964715,PIKE CO.,0,0,1000,0,0,0
964716,PIKE CO.,0,0,1000,0,0,0
964706,FLOYD CO.,0,0,1000,0,0,0
